entity_table,entity_ref,field,locale,text,source
sys_occupation_classifications,ISCO_08:44,name,en,Other Clerical Support Workers,HARVEST
sys_occupation_classifications,ISCO_08:441,name,en,Other Clerical Support Workers,HARVEST
sys_occupation_classifications,ISCO_08:4411,name,en,Library Clerks,HARVEST
sys_occupation_classifications,ISCO_08:4412,name,en,Mail Carriers and Sorting Clerks,HARVEST
sys_occupation_classifications,ISCO_08:4413,name,en,"Coding, Proofreading and Related Clerks",HARVEST
sys_occupation_classifications,ISCO_08:4414,name,en,Scribes and Related Workers,HARVEST
sys_occupation_classifications,ISCO_08:4415,name,en,Filing and Copying Clerks,HARVEST
sys_occupation_classifications,ISCO_08:4416,name,en,Personnel Clerks,HARVEST
sys_occupation_classifications,ISCO_08:4419,name,en,Clerical Support Workers Not Elsewhere Classified,HARVEST
sys_occupation_classifications,ISCO_08:5,name,en,Service and Sales Workers,HARVEST
sys_occupation_classifications,ISCO_08:51,name,en,Personal Service Workers,HARVEST
sys_occupation_classifications,ISCO_08:511,name,en,"Travel Attendants, Conductors and Guides",HARVEST
sys_occupation_classifications,ISCO_08:5111,name,en,Travel Attendants and Travel Stewards,HARVEST
sys_occupation_classifications,ISCO_08:5112,name,en,Transport Conductors,HARVEST
sys_occupation_classifications,ISCO_08:5113,name,en,Travel Guides,HARVEST
sys_occupation_classifications,ISCO_08:512,name,en,Cooks,HARVEST
sys_occupation_classifications,ISCO_08:5120,name,en,Cooks,HARVEST
sys_occupation_classifications,ISCO_08:513,name,en,Waiters and Bartenders,HARVEST
sys_occupation_classifications,ISCO_08:5131,name,en,Waiters,HARVEST
sys_occupation_classifications,ISCO_08:5132,name,en,Bartenders,HARVEST
sys_occupation_classifications,ISCO_08:514,name,en,"Hairdressers, Beauticians and Related Workers",HARVEST
sys_occupation_classifications,ISCO_08:5141,name,en,Hairdressers,HARVEST
sys_occupation_classifications,ISCO_08:5142,name,en,Beauticians and Related Workers,HARVEST
sys_occupation_classifications,ISCO_08:515,name,en,Building and Housekeeping Supervisors,HARVEST
sys_occupation_classifications,ISCO_08:5151,name,en,"Cleaning and Housekeeping Supervisors in Offices, Hotels and Other Establishments",HARVEST
sys_occupation_classifications,ISCO_08:5152,name,en,Domestic Housekeepers,HARVEST
sys_occupation_classifications,ISCO_08:5153,name,en,Building Caretakers,HARVEST
sys_occupation_classifications,ISCO_08:516,name,en,Other Personal Services Workers,HARVEST
sys_occupation_classifications,ISCO_08:5161,name,en,"Astrologers, Fortune-tellers and Related Workers",HARVEST
sys_occupation_classifications,ISCO_08:5162,name,en,Companions and Valets,HARVEST
sys_occupation_classifications,ISCO_08:5163,name,en,Undertakers and Embalmers,HARVEST
sys_occupation_classifications,ISCO_08:5164,name,en,Pet Groomers and Animal Care Workers,HARVEST
sys_occupation_classifications,ISCO_08:5165,name,en,Driving Instructors,HARVEST
sys_occupation_classifications,ISCO_08:5169,name,en,Personal Services Workers Not Elsewhere Classified,HARVEST
sys_occupation_classifications,ISCO_08:52,name,en,Sales Workers,HARVEST
sys_occupation_classifications,ISCO_08:521,name,en,Street and Market Salespersons,HARVEST
sys_occupation_classifications,ISCO_08:5211,name,en,Stall and Market Salespersons,HARVEST
sys_occupation_classifications,ISCO_08:5212,name,en,Street Food Salespersons,HARVEST
sys_occupation_classifications,ISCO_08:522,name,en,Shop Aalespersons,HARVEST
sys_occupation_classifications,ISCO_08:5221,name,en,Shopkeepers,HARVEST
sys_occupation_classifications,ISCO_08:5222,name,en,Shop Supervisors,HARVEST
sys_occupation_classifications,ISCO_08:5223,name,en,Shop Sales Assistants,HARVEST
sys_occupation_classifications,ISCO_08:523,name,en,Cashiers and Ticket Clerks,HARVEST
sys_occupation_classifications,ISCO_08:5230,name,en,Cashiers and Ticket Clerks,HARVEST
sys_occupation_classifications,ISCO_08:524,name,en,Other Sales Workers,HARVEST
sys_occupation_classifications,ISCO_08:5241,name,en,Fashion and Other Models,HARVEST
sys_occupation_classifications,ISCO_08:5242,name,en,Sales Demonstrators,HARVEST
sys_occupation_classifications,ISCO_08:5243,name,en,Door-to-door Salespersons,HARVEST
sys_occupation_classifications,ISCO_08:5244,name,en,Contact Centre Salespersons,HARVEST
sys_occupation_classifications,ISCO_08:5245,name,en,Service Station Attendants,HARVEST
sys_occupation_classifications,ISCO_08:5246,name,en,Food Service Counter Attendants,HARVEST
sys_occupation_classifications,ISCO_08:5249,name,en,Sales Workers Not Elsewhere Classified,HARVEST
sys_occupation_classifications,ISCO_08:53,name,en,Personal Care Workers,HARVEST
sys_occupation_classifications,ISCO_08:531,name,en,Child Care Workers and Teachers' Aides,HARVEST
sys_occupation_classifications,ISCO_08:5311,name,en,Child Care Workers,HARVEST
sys_occupation_classifications,ISCO_08:5312,name,en,Teachers' Aides,HARVEST
sys_occupation_classifications,ISCO_08:532,name,en,Personal Care Workers in Health Services,HARVEST
sys_occupation_classifications,ISCO_08:5321,name,en,Health Care Assistants,HARVEST
sys_occupation_classifications,ISCO_08:5322,name,en,Home-based Personal Care Workers,HARVEST
sys_occupation_classifications,ISCO_08:5329,name,en,Personal Care Workers in Health Services Not Elsewhere Classified,HARVEST
sys_occupation_classifications,ISCO_08:54,name,en,Protective Services Workers,HARVEST
sys_occupation_classifications,ISCO_08:541,name,en,Protective Services Workers,HARVEST
sys_occupation_classifications,ISCO_08:5411,name,en,Fire Fighters,HARVEST
sys_occupation_classifications,ISCO_08:5412,name,en,Police Officers,HARVEST
sys_occupation_classifications,ISCO_08:5413,name,en,Prison Guards,HARVEST
sys_occupation_classifications,ISCO_08:5414,name,en,Security Guards,HARVEST
sys_occupation_classifications,ISCO_08:5419,name,en,Protective Services Workers Not Elsewhere Classified,HARVEST
sys_occupation_classifications,ISCO_08:6,name,en,"Skilled Agricultural, Forestry and Fishery Workers",HARVEST
sys_occupation_classifications,ISCO_08:61,name,en,Market-oriented Skilled Agricultural Workers,HARVEST
sys_occupation_classifications,ISCO_08:611,name,en,Market Gardeners and Crop Growers,HARVEST
sys_occupation_classifications,ISCO_08:6111,name,en,Field Crop and Vegetable Growers,HARVEST
sys_occupation_classifications,ISCO_08:6112,name,en,Tree and Shrub Crop Growers,HARVEST
sys_occupation_classifications,ISCO_08:6113,name,en,"Gardeners, Horticultural and Nursery Growers",HARVEST
sys_occupation_classifications,ISCO_08:6114,name,en,Mixed Crop Growers,HARVEST
sys_occupation_classifications,ISCO_08:612,name,en,Animal Producers,HARVEST
sys_occupation_classifications,ISCO_08:6121,name,en,Livestock and Dairy Producers,HARVEST
sys_occupation_classifications,ISCO_08:6122,name,en,Poultry Producers,HARVEST
sys_occupation_classifications,ISCO_08:6123,name,en,Apiarists and Sericulturists,HARVEST
sys_occupation_classifications,ISCO_08:6129,name,en,Animal Producers Not Elsewhere Classified,HARVEST
sys_occupation_classifications,ISCO_08:613,name,en,Mixed Crop and Animal Producers,HARVEST
sys_occupation_classifications,ISCO_08:6130,name,en,Mixed Crop and Animal Producers,HARVEST
sys_occupation_classifications,ISCO_08:62,name,en,"Market-Oriented Skilled Forestry, Fishery and Hunting Workers",HARVEST
sys_occupation_classifications,ISCO_08:621,name,en,Forestry and Related Workers,HARVEST
sys_occupation_classifications,ISCO_08:6210,name,en,Forestry and Related Workers,HARVEST
sys_occupation_classifications,ISCO_08:622,name,en,"Fishery Workers, Hunters and Trappers",HARVEST
sys_occupation_classifications,ISCO_08:6221,name,en,Aquaculture Workers,HARVEST
sys_occupation_classifications,ISCO_08:6222,name,en,Inland and Coastal Waters Fishery Workers,HARVEST
sys_occupation_classifications,ISCO_08:6223,name,en,Deep-sea Fishery Workers,HARVEST
sys_occupation_classifications,ISCO_08:6224,name,en,Hunters and Trappers,HARVEST
sys_occupation_classifications,ISCO_08:63,name,en,"Subsistence Farmers, Fishers, Hunters and Gatherers",HARVEST
sys_occupation_classifications,ISCO_08:631,name,en,Subsistence Crop Farmers,HARVEST
sys_occupation_classifications,ISCO_08:6310,name,en,Subsistence Crop Farmers,HARVEST
sys_occupation_classifications,ISCO_08:632,name,en,Subsistence Livestock Farmers,HARVEST
sys_occupation_classifications,ISCO_08:6320,name,en,Subsistence Livestock Farmers,HARVEST
sys_occupation_classifications,ISCO_08:633,name,en,Subsistence Mixed Crop and Livestock Farmers,HARVEST
sys_occupation_classifications,ISCO_08:6330,name,en,Subsistence Mixed Crop and Livestock Farmers,HARVEST
sys_occupation_classifications,ISCO_08:634,name,en,"Subsistence Fishers, Hunters, Trappers and Gatherers",HARVEST
sys_occupation_classifications,ISCO_08:6340,name,en,"Subsistence Fishers, Hunters, Trappers and Gatherers",HARVEST
sys_occupation_classifications,ISCO_08:7,name,en,Craft and Related Trades Workers,HARVEST
sys_occupation_classifications,ISCO_08:71,name,en,Building and Related Trades Workers (excluding Electricians),HARVEST
sys_occupation_classifications,ISCO_08:711,name,en,Building Frame and Related Trades Workers,HARVEST
sys_occupation_classifications,ISCO_08:7111,name,en,House Builders,HARVEST
sys_occupation_classifications,ISCO_08:7112,name,en,Bricklayers and Related Workers,HARVEST
sys_occupation_classifications,ISCO_08:7113,name,en,"Stonemasons, Stone Cutters, Splitters and Carvers",HARVEST
sys_occupation_classifications,ISCO_08:7114,name,en,"Concrete Placers, Concrete Finishers and Related Workers",HARVEST
sys_occupation_classifications,ISCO_08:7115,name,en,Carpenters and Joiners,HARVEST
sys_occupation_classifications,ISCO_08:7119,name,en,Building Frame and Related Trades Workers Not Elsewhere Classified,HARVEST
sys_occupation_classifications,ISCO_08:712,name,en,Building Finishers and Related Trades Workers,HARVEST
sys_occupation_classifications,ISCO_08:7121,name,en,Roofers,HARVEST
sys_occupation_classifications,ISCO_08:7122,name,en,Floor Layers and Tile Setters,HARVEST
sys_occupation_classifications,ISCO_08:7123,name,en,Plasterers,HARVEST
sys_occupation_classifications,ISCO_08:7124,name,en,Insulation Workers,HARVEST
sys_occupation_classifications,ISCO_08:7125,name,en,Glaziers,HARVEST
sys_occupation_classifications,ISCO_08:7126,name,en,Plumbers and Pipe Fitters,HARVEST
sys_occupation_classifications,ISCO_08:7127,name,en,Air Conditioning and Refrigeration Mechanics,HARVEST
sys_occupation_classifications,ISCO_08:713,name,en,"Painters, Building Structure Cleaners and Related Trades Workers",HARVEST
sys_occupation_classifications,ISCO_08:7131,name,en,Painters and Related Workers,HARVEST
sys_occupation_classifications,ISCO_08:7132,name,en,Spray Painters and Varnishers,HARVEST
sys_occupation_classifications,ISCO_08:7133,name,en,Building Structure Cleaners,HARVEST
sys_occupation_classifications,ISCO_08:72,name,en,"Metal, Machinery and Related Trades Workers",HARVEST
sys_occupation_classifications,ISCO_08:721,name,en,"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",HARVEST
sys_occupation_classifications,ISCO_08:7211,name,en,Metal Moulders and Coremakers,HARVEST
sys_occupation_classifications,ISCO_08:7212,name,en,Welders and Flame Cutters,HARVEST
sys_occupation_classifications,ISCO_08:7213,name,en,Sheet Metal Workers,HARVEST
sys_occupation_classifications,ISCO_08:7214,name,en,Structural Metal Preparers and Erectors,HARVEST
sys_occupation_classifications,ISCO_08:7215,name,en,Riggers and Cable Splicers,HARVEST
sys_occupation_classifications,ISCO_08:722,name,en,"Blacksmiths, Toolmakers and Related Trades Workers",HARVEST
sys_occupation_classifications,ISCO_08:7221,name,en,"Blacksmiths, Hammersmiths and Forging Press Workers",HARVEST
sys_occupation_classifications,ISCO_08:7222,name,en,Toolmakers and Related Workers,HARVEST
sys_occupation_classifications,ISCO_08:7223,name,en,Metal Working Machine Tool Setters and  Operators,HARVEST
sys_occupation_classifications,ISCO_08:7224,name,en,"Metal Polishers, Wheel Grinders and Tool Sharpeners",HARVEST
sys_occupation_classifications,ISCO_08:723,name,en,Machinery Mechanics and Repairers,HARVEST
sys_occupation_classifications,ISCO_08:7231,name,en,Motor Vehicle Mechanics and Repairers,HARVEST
sys_occupation_classifications,ISCO_08:7232,name,en,Aircraft Engine Mechanics and Repairers,HARVEST
sys_occupation_classifications,ISCO_08:7233,name,en,Agricultural and Industrial Machinery Mechanics and Repairers,HARVEST
sys_occupation_classifications,ISCO_08:7234,name,en,Bicycle and Related Repairers,HARVEST
sys_occupation_classifications,ISCO_08:73,name,en,Handicraft and Printing Workers,HARVEST
sys_occupation_classifications,ISCO_08:731,name,en,Handicraft Workers,HARVEST
sys_occupation_classifications,ISCO_08:7311,name,en,Precision-instrument Makers and Repairers,HARVEST
sys_occupation_classifications,ISCO_08:7312,name,en,Musical Instrument Makers and Tuners,HARVEST
sys_occupation_classifications,ISCO_08:7313,name,en,Jewellery and Precious Metal Workers,HARVEST
sys_occupation_classifications,ISCO_08:7314,name,en,Potters and Related Workers,HARVEST
sys_occupation_classifications,ISCO_08:7315,name,en,"Glass Makers, Cutters, Grinders and Finishers",HARVEST
sys_occupation_classifications,ISCO_08:7316,name,en,"Sign Writers, Decorative Painters, Engravers and Etchers",HARVEST
sys_occupation_classifications,ISCO_08:7317,name,en,"Handicraft Workers in Wood, Basketry and Related Materials",HARVEST
sys_occupation_classifications,ISCO_08:7318,name,en,"Handicraft Workers in Textile, Leather and Related Materials",HARVEST
sys_occupation_classifications,ISCO_08:7319,name,en,Handicraft Workers Not Elsewhere Classified,HARVEST
sys_occupation_classifications,ISCO_08:732,name,en,Printing Trades Workers,HARVEST
sys_occupation_classifications,ISCO_08:7321,name,en,Pre-press Technicians,HARVEST
sys_occupation_classifications,ISCO_08:7322,name,en,Printers,HARVEST
sys_occupation_classifications,ISCO_08:7323,name,en,Print Finishing and Binding Workers,HARVEST
sys_occupation_classifications,ISCO_08:74,name,en,Electrical and Electronics Trades Workers,HARVEST
sys_occupation_classifications,ISCO_08:741,name,en,Electrical Equipment Installers and Repairers,HARVEST
sys_occupation_classifications,ISCO_08:7411,name,en,Building and Related Electricians,HARVEST
sys_occupation_classifications,ISCO_08:7412,name,en,Electrical Mechanics and Fitters,HARVEST
sys_occupation_classifications,ISCO_08:7413,name,en,Electrical Line Installers and Repairers,HARVEST
sys_occupation_classifications,ISCO_08:742,name,en,Electronics and Telecommunications Installers and Repairers,HARVEST
sys_occupation_classifications,ISCO_08:7421,name,en,Electronics Mechanics and Servicers,HARVEST
sys_occupation_classifications,ISCO_08:7422,name,en,Information and Communications Technology Installers and Servicers,HARVEST
sys_occupation_classifications,ISCO_08:75,name,en,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",HARVEST
sys_occupation_classifications,ISCO_08:751,name,en,Food Processing and Related Trades Workers,HARVEST
sys_occupation_classifications,ISCO_08:7511,name,en,"Butchers, Fishmongers and Related Food Preparers",HARVEST
