scheme,code,parent_code,level,name
CP_2021,3.4.4.2.2,3.4.4.2,5,Tecnici delle biblioteche
CP_2021,3.4.4.3.1,3.4.4.3,5,Stimatori di opere d'arte
CP_2021,3.4.4.3.2,3.4.4.3,5,Periti filatelici e numismatici
CP_2021,3.4.4.3.3,3.4.4.3,5,Periti calligrafi
CP_2021,3.4.4.4.0,3.4.4.4,5,Tecnici del restauro
CP_2021,3.4.5.1.0,3.4.5.1,5,Assistenti sociali
CP_2021,3.4.5.2.0,3.4.5.2,5,Tecnici del reinserimento e dell'integrazione sociale
CP_2021,3.4.5.3.0,3.4.5.3,5,Tecnici dei servizi per l'impiego
CP_2021,3.4.5.4.0,3.4.5.4,5,Tecnici dei servizi di sicurezza privati e professioni assimilate
CP_2021,3.4.5.5.0,3.4.5.5,5,Tecnici delle attività religiose e di culto
CP_2021,3.4.6.1.0,3.4.6.1,5,Tecnici dei servizi giudiziari
CP_2021,3.4.6.2.0,3.4.6.2,5,Ufficiali della Polizia di Stato
CP_2021,3.4.6.3.1,3.4.6.3,5,Tecnici dei servizi di sicurezza dei vigili urbani
CP_2021,3.4.6.3.2,3.4.6.3,5,Tecnici dei servizi di sicurezza dei vigili del fuoco
CP_2021,3.4.6.3.3,3.4.6.3,5,Tecnici dei servizi di sicurezza del corpo forestale
CP_2021,3.4.6.4.0,3.4.6.4,5,Ufficiali della guardia di finanza
CP_2021,3.4.6.5.0,3.4.6.5,5,Controllori fiscali
CP_2021,3.4.6.6.1,3.4.6.6,5,Tecnici dei servizi pubblici di concessioni licenze
CP_2021,3.4.6.6.2,3.4.6.6,5,Tecnici dei servizi pubblici per il rilascio di certificazioni e documentazioni personali
CP_2021,4.1.1.1.0,4.1.1.1,5,Addetti a funzioni di segreteria
CP_2021,4.1.1.2.0,4.1.1.2,5,Addetti agli affari generali
CP_2021,4.1.1.3.0,4.1.1.3,5,Addetti al protocollo e allo smistamento di documenti
CP_2021,4.1.1.4.0,4.1.1.4,5,Addetti alla gestione del personale
CP_2021,4.1.2.1.0,4.1.2.1,5,"Addetti alla videoscrittura, dattilografi, stenografi e professioni assimilate"
CP_2021,4.1.2.2.0,4.1.2.2,5,Addetti all'immissione dati
CP_2021,4.1.2.3.0,4.1.2.3,5,"Addetti alle macchine per la redazione, riproduzione e invio di materiali e documenti"
CP_2021,4.2.1.1.0,4.2.1.1,5,"Addetti agli sportelli assicurativi, bancari e di altri intermediari finanziari"
CP_2021,4.2.1.2.0,4.2.1.2,5,Addetti agli sportelli dei servizi postali
CP_2021,4.2.1.3.0,4.2.1.3,5,Addetti agli sportelli per l'esazione di imposte e contributi e al recupero crediti
CP_2021,4.2.1.4.0,4.2.1.4,5,Addetti agli sportelli delle agenzie di pegno e professioni assimilate
CP_2021,4.2.1.5.0,4.2.1.5,5,Addetti alla vendita di biglietti
CP_2021,4.2.1.6.0,4.2.1.6,5,Addetti agli sportelli delle agenzie di viaggio
CP_2021,4.2.2.1.0,4.2.2.1,5,Addetti all'accoglienza e all'informazione nelle imprese e negli enti pubblici
CP_2021,4.2.2.2.0,4.2.2.2,5,Addetti all'accoglienza nei servizi di alloggio e ristorazione
CP_2021,4.2.2.3.0,4.2.2.3,5,Centralinisti
CP_2021,4.2.2.4.0,4.2.2.4,5,Addetti all'informazione nei Call Center (senza funzioni di vendita)
CP_2021,4.3.1.1.0,4.3.1.1,5,Addetti alla gestione degli acquisti di beni e servizi
CP_2021,4.3.1.2.0,4.3.1.2,5,Addetti alla gestione dei magazzini e professioni assimilate
CP_2021,4.3.1.3.0,4.3.1.3,5,Addetti alla gestione amministrativa dei trasporti merci
CP_2021,4.3.2.1.0,4.3.2.1,5,Addetti alla contabilità
CP_2021,4.3.2.2.0,4.3.2.2,5,Addetti alle buste paga
CP_2021,4.3.2.3.0,4.3.2.3,5,Addetti alle operazioni finanziarie per conto dell'impresa o dell'organizzazione
CP_2021,4.3.2.4.0,4.3.2.4,5,Addetti ai servizi statistici
CP_2021,4.3.2.5.0,4.3.2.5,5,Addetti agli uffici interni di cassa
CP_2021,4.4.1.1.0,4.4.1.1,5,"Personale addetto a compiti di controllo, verifica e professioni assimilate"
CP_2021,4.4.1.2.0,4.4.1.2,5,Addetti al controllo della documentazione di viaggio
CP_2021,4.4.1.3.0,4.4.1.3,5,Addetti allo smistamento e al recapito della posta
CP_2021,4.4.2.1.0,4.4.2.1,5,"Addetti ad archivi, schedari e professioni assimilate"
CP_2021,4.4.2.2.0,4.4.2.2,5,Addetti a biblioteche e professioni assimilate
CP_2021,5.1.1.1.0,5.1.1.1,5,Esercenti delle vendite all'ingrosso
CP_2021,5.1.1.2.1,5.1.1.2,5,Esercenti delle vendite al minuto in negozi
CP_2021,5.1.1.2.2,5.1.1.2,5,Esercenti delle vendite al minuto nei mercati e in posti assegnati
CP_2021,5.1.1.3.0,5.1.1.3,5,Esercenti di distributori di carburanti ed assimilati
CP_2021,5.1.2.1.0,5.1.2.1,5,Commessi delle vendite all'ingrosso
CP_2021,5.1.2.2.0,5.1.2.2,5,Commessi delle vendite al minuto
CP_2021,5.1.2.3.0,5.1.2.3,5,Addetti ad attività organizzative delle vendite
CP_2021,5.1.2.4.0,5.1.2.4,5,Cassieri di esercizi commerciali
CP_2021,5.1.2.5.1,5.1.2.5,5,Venditori a domicilio
CP_2021,5.1.2.5.2,5.1.2.5,5,Venditori a distanza
CP_2021,5.1.2.6.0,5.1.2.6,5,Addetti ai distributori di carburanti ed assimilati
CP_2021,5.1.3.1.0,5.1.3.1,5,"Indossatori, modelli e professioni assimilate"
CP_2021,5.1.3.2.0,5.1.3.2,5,Dimostratori e professioni assimilate
CP_2021,5.1.3.3.0,5.1.3.3,5,Vetrinisti e professioni assimilate
CP_2021,5.1.3.4.0,5.1.3.4,5,Addetti all'informazione e all'assistenza dei clienti
CP_2021,5.2.1.1.0,5.2.1.1,5,Esercenti nelle attività ricettive
CP_2021,5.2.2.1.0,5.2.2.1,5,Cuochi in alberghi e ristoranti
CP_2021,5.2.2.2.1,5.2.2.2,5,Addetti alla preparazione e alla cottura di cibi in imprese per la ristorazione collettiva
CP_2021,5.2.2.2.2,5.2.2.2,5,"Addetti alla preparazione, alla cottura e alla vendita di cibi in fast food, tavole calde, rosticcerie ed esercizi assimilati"
CP_2021,5.2.2.2.3,5.2.2.2,5,Addetti al banco nei servizi di ristorazione
CP_2021,5.2.2.3.1,5.2.2.3,5,Camerieri di albergo
CP_2021,5.2.2.3.2,5.2.2.3,5,Camerieri di ristorante
CP_2021,5.2.2.4.0,5.2.2.4,5,Baristi e professioni assimilate
CP_2021,5.2.2.5.1,5.2.2.5,5,"Esercenti di ristoranti, fast food, pizzerie ed esercizi assimilati"
CP_2021,5.2.2.5.2,5.2.2.5,5,Esercenti di attività di ristorazione nei mercati e in posti assegnati
CP_2021,5.2.3.1.1,5.2.3.1,5,Assistenti di volo
CP_2021,5.2.3.1.2,5.2.3.1,5,Assistenti di viaggio e crociera
CP_2021,5.2.3.1.3,5.2.3.1,5,Assistenti congressuali e fieristici
CP_2021,5.2.3.2.0,5.2.3.2,5,Accompagnatori turistici
CP_2021,5.3.1.1.0,5.3.1.1,5,Professioni qualificate nei servizi sanitari e sociali
CP_2021,5.4.1.1.1,5.4.1.1,5,Esercenti di cinema e teatri
CP_2021,5.4.1.1.2,5.4.1.1,5,Esercenti di locali notturni
CP_2021,5.4.1.1.3,5.4.1.1,5,Esercenti di attività ricreative
CP_2021,5.4.1.1.4,5.4.1.1,5,Esercenti di attività sportive
CP_2021,5.4.1.1.5,5.4.1.1,5,Esercenti di sale scommesse
CP_2021,5.4.1.2.1,5.4.1.2,5,Allibratori
CP_2021,5.4.1.2.2,5.4.1.2,5,Croupiers
CP_2021,5.4.1.2.3,5.4.1.2,5,Ricevitori
CP_2021,5.4.1.3.0,5.4.1.3,5,"Astrologi, preveggenti, chiromanti e professioni assimilate"
CP_2021,5.5.1.1.0,5.5.1.1,5,Acconciatori
CP_2021,5.5.1.2.0,5.5.1.2,5,Estetisti e truccatori
CP_2021,5.5.1.3.0,5.5.1.3,5,Massaggiatori ed operatori termali
CP_2021,5.5.2.1.0,5.5.2.1,5,Personale di compagnia e personale qualificato di servizio alle famiglie
CP_2021,5.5.2.2.0,5.5.2.2,5,Addetti alla sorveglianza di bambini e professioni assimilate
CP_2021,5.5.2.3.0,5.5.2.3,5,Addetti all'assistenza personale
CP_2021,5.5.3.1.0,5.5.3.1,5,Addestratori di animali
CP_2021,5.5.3.2.0,5.5.3.2,5,Custodi e allevatori di animali domestici e da esposizione
CP_2021,5.5.4.1.0,5.5.4.1,5,Esercenti di agenzie per il disbrigo di pratiche e professioni assimilate
CP_2021,5.5.4.2.0,5.5.4.2,5,Addetti di agenzie per il disbrigo di pratiche e professioni assimilate
CP_2021,5.5.5.1.0,5.5.5.1,5,Esercenti di agenzie di pompe funebri
CP_2021,5.5.5.2.0,5.5.5.2,5,Addetti alle agenzie di pompe funebri
CP_2021,5.6.1.1.0,5.6.1.1,5,Personale di guardiania territoriale
CP_2021,5.6.1.2.0,5.6.1.2,5,Vigili urbani
CP_2021,5.6.1.3.1,5.6.1.3,5,Agenti della Polizia di Stato
CP_2021,5.6.1.3.2,5.6.1.3,5,Agenti della Guardia di Finanza
CP_2021,5.6.1.3.3,5.6.1.3,5,Agenti del Corpo Forestale
CP_2021,5.6.1.4.1,5.6.1.4,5,Vigili del fuoco
CP_2021,5.6.1.4.2,5.6.1.4,5,Personale delle squadre antincendio
CP_2021,5.6.1.5.0,5.6.1.5,5,Agenti di istituti di pena e rieducazione
CP_2021,5.6.1.6.0,5.6.1.6,5,Guardie private di sicurezza
CP_2021,5.6.1.7.0,5.6.1.7,5,Bagnini e professioni assimilate
CP_2021,5.6.1.8.0,5.6.1.8,5,Esercenti di garage ed autorimesse
CP_2021,6.1.1.1.0,6.1.1.1,5,Brillatori e artificieri in cave e miniere
CP_2021,6.1.1.2.0,6.1.1.2,5,"Tagliatori e levigatori di pietre, scalpellini e marmisti"
CP_2021,6.1.1.3.0,6.1.1.3,5,Coltivatori di saline
CP_2021,6.1.2.1.0,6.1.2.1,5,Muratori in pietra e mattoni
CP_2021,6.1.2.2.1,6.1.2.2,5,Casseronisti/Cassonisti
CP_2021,6.1.2.2.2,6.1.2.2,5,Muratori e formatori in calcestruzzo
CP_2021,6.1.2.3.0,6.1.2.3,5,Carpentieri e falegnami edili
CP_2021,6.1.2.4.0,6.1.2.4,5,Ponteggiatori
CP_2021,6.1.2.5.1,6.1.2.5,5,Armatori di gallerie e pozzi
CP_2021,6.1.2.5.2,6.1.2.5,5,Armatori di ferrovie
CP_2021,6.1.2.6.1,6.1.2.6,5,Asfaltisti
CP_2021,6.1.2.6.2,6.1.2.6,5,Lastricatori e pavimentatori stradali
CP_2021,6.1.2.7.0,6.1.2.7,5,Montatori di manufatti prefabbricati e di preformati
CP_2021,6.1.3.1.0,6.1.3.1,5,Copritetti e impermeabilizzatori di solai
CP_2021,6.1.3.2.1,6.1.3.2,5,Posatori di pavimenti
CP_2021,6.1.3.2.2,6.1.3.2,5,Rifinitori di pavimenti
CP_2021,6.1.3.2.3,6.1.3.2,5,Piastrellisti e rivestimentisti in pietra e materiali assimilati
CP_2021,6.1.3.2.4,6.1.3.2,5,Parchettisti e posatori di pavimenti e rivestimenti sintetici e in legno
CP_2021,6.1.3.3.0,6.1.3.3,5,Intonacatori
CP_2021,6.1.3.4.0,6.1.3.4,5,Installatori di impianti di isolamento e insonorizzazione
CP_2021,6.1.3.5.0,6.1.3.5,5,Vetrai
CP_2021,6.1.3.6.1,6.1.3.6,5,Idraulici nelle costruzioni civili
CP_2021,6.1.3.6.2,6.1.3.6,5,Installatori di impianti termici nelle costruzioni civili
CP_2021,6.1.3.7.0,6.1.3.7,5,Elettricisti ed installatori di impianti elettrici nelle costruzioni civili
CP_2021,6.1.3.8.0,6.1.3.8,5,Installatori di infissi e serramenti
CP_2021,6.1.4.1.1,6.1.4.1,5,Pittori edili
CP_2021,6.1.4.1.2,6.1.4.1,5,Decoratori e stuccatori edili
CP_2021,6.1.4.2.0,6.1.4.2,5,Pulitori di facciate
CP_2021,6.1.5.1.0,6.1.5.1,5,Operai addetti ai servizi di igiene e pulizia
CP_2021,6.1.5.2.0,6.1.5.2,5,Operai addetti alla manutenzione degli impianti fognari
CP_2021,6.2.1.1.1,6.2.1.1,5,Fonditori
CP_2021,6.2.1.1.2,6.2.1.1,5,Formatori e animisti
CP_2021,6.2.1.2.0,6.2.1.2,5,Saldatori e tagliatori a fiamma
CP_2021,6.2.1.3.1,6.2.1.3,5,Lattonieri e calderai
CP_2021,6.2.1.3.2,6.2.1.3,5,Tracciatori
CP_2021,6.2.1.4.0,6.2.1.4,5,Carpentieri e montatori di carpenteria metallica
CP_2021,6.2.1.5.0,6.2.1.5,5,Attrezzatori e montatori di cavi metallici per uso industriale e di trasporto
CP_2021,6.2.1.6.0,6.2.1.6,5,Sommozzatori e lavoratori subacquei
CP_2021,6.2.1.7.0,6.2.1.7,5,Saldatori elettrici e a norme ASME
CP_2021,6.2.1.8.1,6.2.1.8,5,Carrozzieri
CP_2021,6.2.1.8.2,6.2.1.8,5,Stampatori e piegatori di lamiere
CP_2021,6.2.2.1.1,6.2.2.1,5,Fabbri
CP_2021,6.2.2.1.2,6.2.2.1,5,Fucinatori e forgiatori
CP_2021,6.2.2.2.0,6.2.2.2,5,"Costruttori di utensili, modellatori e tracciatori meccanici"
CP_2021,6.2.2.3.1,6.2.2.3,5,Attrezzisti di macchine utensili
CP_2021,6.2.2.3.2,6.2.2.3,5,Aggiustatori meccanici
CP_2021,6.2.3.1.1,6.2.3.1,5,Meccanici motoristi e riparatori di veicoli a motore
CP_2021,6.2.3.1.2,6.2.3.1,5,Gommisti
CP_2021,6.2.3.1.3,6.2.3.1,5,Meccanici di biciclette e veicoli assimilati
CP_2021,6.2.3.2.0,6.2.3.2,5,"Meccanici, riparatori e manutentori di aerei"
CP_2021,6.2.3.3.1,6.2.3.3,5,Riparatori e manutentori di macchinari e impianti industriali
CP_2021,6.2.3.3.2,6.2.3.3,5,Installatori e montatori di macchinari e impianti industriali
CP_2021,6.2.3.4.1,6.2.3.4,5,Frigoristi industriali
CP_2021,6.2.3.4.2,6.2.3.4,5,Frigoristi navali
CP_2021,6.2.3.5.1,6.2.3.5,5,Riparatori e manutentori di apparecchi e impianti termoidraulici industriali
CP_2021,6.2.3.5.2,6.2.3.5,5,Installatori e montatori di apparecchi e impianti termoidraulici industriali
CP_2021,6.2.3.6.0,6.2.3.6,5,Meccanici collaudatori
CP_2021,6.2.3.7.0,6.2.3.7,5,Verniciatori artigianali ed industriali
CP_2021,6.2.3.8.1,6.2.3.8,5,Attrezzisti navali
CP_2021,6.2.3.8.2,6.2.3.8,5,Meccanici e motoristi navali
CP_2021,6.2.4.1.1,6.2.4.1,5,Installatori e riparatori di impianti elettrici industriali
CP_2021,6.2.4.1.2,6.2.4.1,5,Riparatori di apparecchi elettrici e di elettrodomestici
CP_2021,6.2.4.1.3,6.2.4.1,5,Elettromeccanici
CP_2021,6.2.4.1.4,6.2.4.1,5,Installatori e riparatori di apparati di produzione e conservazione dell'energia elettrica
CP_2021,6.2.4.1.5,6.2.4.1,5,Elettrauto
CP_2021,6.2.4.2.0,6.2.4.2,5,Manutentori e riparatori di apparati elettronici industriali
CP_2021,6.2.4.3.0,6.2.4.3,5,Riparatori di apparecchi radio televisivi
CP_2021,6.2.4.4.0,6.2.4.4,5,Installatori e riparatori di apparati di telecomunicazione
CP_2021,6.2.4.5.0,6.2.4.5,5,"Installatori, manutentori e riparatori di linee elettriche, cavisti"
CP_2021,6.2.4.6.0,6.2.4.6,5,"Installatori, manutentori e riparatori di apparecchiature informatiche"
CP_2021,6.3.1.1.0,6.3.1.1,5,Meccanici di precisione
CP_2021,6.3.1.2.0,6.3.1.2,5,"Meccanici e riparatori di protesi, di ortesi, di tutori ortopedici e assimilati"
CP_2021,6.3.1.3.1,6.3.1.3,5,Accordatori di strumenti musicali
CP_2021,6.3.1.3.2,6.3.1.3,5,Addetti alla costruzione e riparazione di strumenti musicali
CP_2021,6.3.1.4.0,6.3.1.4,5,Addetti alla costruzione e riparazione di orologi
CP_2021,6.3.1.5.1,6.3.1.5,5,Addetti alla produzione di lenti e occhiali
CP_2021,6.3.1.5.2,6.3.1.5,5,Addetti alla produzione di apparecchi ottici
CP_2021,6.3.1.6.1,6.3.1.6,5,Orafi
CP_2021,6.3.1.6.2,6.3.1.6,5,Addetti alla lavorazione di pietre preziose e dure
CP_2021,6.3.1.6.3,6.3.1.6,5,Addetti alla lavorazione di bigiotteria
CP_2021,6.3.2.1.1,6.3.2.1,5,Vasai e terracottai
CP_2021,6.3.2.1.2,6.3.2.1,5,Ceramisti
CP_2021,6.3.2.2.1,6.3.2.2,5,Soffiatori e modellatori del vetro
CP_2021,6.3.2.2.2,6.3.2.2,5,"Tagliatori, molatori e levigatori del vetro"
CP_2021,6.3.2.3.0,6.3.2.3,5,Incisori ed acquafortisti su vetro
CP_2021,6.3.2.4.0,6.3.2.4,5,Pittori e decoratori su vetro e ceramica
CP_2021,6.3.3.1.1,6.3.3.1,5,Cartapestai
CP_2021,6.3.3.1.2,6.3.3.1,5,Incisori e intarsiatori su legno
CP_2021,6.3.3.2.1,6.3.3.2,5,Artigiani di prodotti tessili artistici lavorati a mano
CP_2021,6.3.3.2.2,6.3.3.2,5,Artigiani di prodotti artistici in pelle e cuoio lavorati a mano
CP_2021,6.3.4.1.0,6.3.4.1,5,Operatori delle attività poligrafiche di pre-stampa
CP_2021,6.3.4.2.0,6.3.4.2,5,Stampatori offset e alla rotativa
CP_2021,6.3.4.3.0,6.3.4.3,5,"Zincografi, stereotipisti ed elettrotipisti"
CP_2021,6.3.4.4.1,6.3.4.4,5,Artigiani acquafortisti
CP_2021,6.3.4.4.2,6.3.4.4,5,"Litografi, serigrafisti e incisori tipografici"
CP_2021,6.3.4.5.0,6.3.4.5,5,Rilegatori e rifinitori post stampa
CP_2021,6.4.1.1.0,6.4.1.1,5,Agricoltori e operai agricoli specializzati di colture in pieno campo
CP_2021,6.4.1.2.0,6.4.1.2,5,Agricoltori e operai agricoli specializzati di coltivazioni legnose agrarie
CP_2021,6.4.1.3.1,6.4.1.3,5,"Agricoltori e operai agricoli specializzati di giardini e vivai, di coltivazioni di fiori e piante ornamentali"
CP_2021,6.4.1.3.2,6.4.1.3,5,"Agricoltori e operai agricoli specializzati di coltivazioni ortive in serra, di ortive protette o di orti stabili"
CP_2021,6.4.1.4.0,6.4.1.4,5,Agricoltori e operai agricoli specializzati di colture miste
CP_2021,6.4.2.1.0,6.4.2.1,5,Allevatori e operai specializzati degli allevamenti di bovini ed equini
CP_2021,6.4.2.2.0,6.4.2.2,5,Allevatori e operai specializzati degli allevamenti di ovini e caprini
CP_2021,6.4.2.3.0,6.4.2.3,5,Allevatori e operai specializzati degli allevamenti di suini
CP_2021,6.4.2.4.0,6.4.2.4,5,Allevatori e operai specializzati degli allevamenti avicoli
CP_2021,6.4.2.5.0,6.4.2.5,5,Allevatore di bestiame misto
CP_2021,6.4.2.6.0,6.4.2.6,5,Allevatori e operai specializzati degli allevamenti di insetti
CP_2021,6.4.2.9.0,6.4.2.9,5,Altri allevatori e operai specializzati della zootecnia
CP_2021,6.4.3.1.0,6.4.3.1,5,Allevatori e agricoltori
CP_2021,6.4.4.1.1,6.4.4.1,5,Abbattitori di alberi e rimboschitori
CP_2021,6.4.4.1.2,6.4.4.1,5,Sugherai e raccoglitori di resine
CP_2021,6.4.5.1.0,6.4.5.1,5,Acquacoltori
CP_2021,6.4.5.2.0,6.4.5.2,5,Pescatori della pesca costiera e in acque interne
CP_2021,6.4.5.3.0,6.4.5.3,5,Pescatori d'alto mare
CP_2021,6.4.5.4.0,6.4.5.4,5,Cacciatori
CP_2021,6.5.1.1.1,6.5.1.1,5,Macellai e abbattitori di animali
CP_2021,6.5.1.1.2,6.5.1.1,5,Norcini
CP_2021,6.5.1.1.3,6.5.1.1,5,Pesciaioli
CP_2021,6.5.1.1.4,6.5.1.1,5,Addetti alla conservazione di carni e pesci
CP_2021,6.5.1.2.1,6.5.1.2,5,Panettieri
CP_2021,6.5.1.2.2,6.5.1.2,5,Pastai
CP_2021,6.5.1.3.1,6.5.1.3,5,Pasticcieri e cioccolatai
CP_2021,6.5.1.3.2,6.5.1.3,5,Gelatai
CP_2021,6.5.1.3.3,6.5.1.3,5,Conservieri
CP_2021,6.5.1.4.0,6.5.1.4,5,Degustatori e classificatori di prodotti alimentari e bevande
CP_2021,6.5.1.5.0,6.5.1.5,5,Artigiani ed operai specializzati delle lavorazioni artigianali casearie
CP_2021,6.5.1.6.0,6.5.1.6,5,Operai specializzati della preparazione e della lavorazione delle foglie di tabacco
CP_2021,6.5.2.1.1,6.5.2.1,5,Stagionatori ed operai specializzati del primo trattamento del legno
CP_2021,6.5.2.1.2,6.5.2.1,5,"Curvatori, sagomatori ed operai specializzati della prima lavorazione del legno"
CP_2021,6.5.2.2.1,6.5.2.2,5,Attrezzisti di falegnameria
CP_2021,6.5.2.2.2,6.5.2.2,5,Falegnami
CP_2021,6.5.2.2.3,6.5.2.2,5,Montatori di mobili
CP_2021,6.5.2.3.1,6.5.2.3,5,Impagliatori e lavoranti in vimini e setole
CP_2021,6.5.2.3.2,6.5.2.3,5,Cordai e intrecciatori di fibre
CP_2021,6.5.2.3.3,6.5.2.3,5,Lavoranti in giunco e canna
CP_2021,6.5.2.3.4,6.5.2.3,5,Lavoranti in sughero e spugna
CP_2021,6.5.3.1.0,6.5.3.1,5,Preparatori di fibre
CP_2021,6.5.3.2.1,6.5.3.2,5,Tessitori
CP_2021,6.5.3.2.2,6.5.3.2,5,Maglieristi
CP_2021,6.5.3.2.3,6.5.3.2,5,Tintori e addetti al trattamento chimico dei tessuti
CP_2021,6.5.3.3.1,6.5.3.3,5,Modellisti di capi di abbigliamento
CP_2021,6.5.3.3.2,6.5.3.3,5,Tagliatori di capi di abbigliamento
CP_2021,6.5.3.3.3,6.5.3.3,5,Confezionatori di capi di abbigliamento
CP_2021,6.5.3.3.4,6.5.3.3,5,Sarti
CP_2021,6.5.3.3.5,6.5.3.3,5,Cappellai
CP_2021,6.5.3.4.1,6.5.3.4,5,Modellisti di pellicceria e di capi in pelle
CP_2021,6.5.3.4.2,6.5.3.4,5,Tagliatori di pellicceria e di capi in pelle
CP_2021,6.5.3.4.3,6.5.3.4,5,Confezionatori di pellicceria e di capi in pelle
CP_2021,6.5.3.4.4,6.5.3.4,5,Pellicciai e sarti in pelle
CP_2021,6.5.3.5.1,6.5.3.5,5,Confezionatori e rifinitori di biancheria intima
CP_2021,6.5.3.5.2,6.5.3.5,5,Confezionatori e rifinitori di biancheria per la casa
CP_2021,6.5.3.5.3,6.5.3.5,5,Merlettai e ricamatrici a mano
CP_2021,6.5.3.5.4,6.5.3.5,5,Bottonai
CP_2021,6.5.3.6.1,6.5.3.6,5,Confezionatori di tende e drappeggi
CP_2021,6.5.3.6.2,6.5.3.6,5,Modellisti di poltrone e divani
CP_2021,6.5.3.6.3,6.5.3.6,5,Tagliatori di imbottiture e rivestimenti di poltrone e divani
CP_2021,6.5.3.6.4,6.5.3.6,5,Confezionatori di poltrone e divani
CP_2021,6.5.3.6.5,6.5.3.6,5,"Tappezzieri di poltrone, divani e assimilati"
CP_2021,6.5.3.6.6,6.5.3.6,5,Materassai
CP_2021,6.5.3.7.0,6.5.3.7,5,Artigiani e addetti alle tintolavanderie
CP_2021,6.5.4.1.0,6.5.4.1,5,Conciatori di pelli e di pellicce
CP_2021,6.5.4.2.1,6.5.4.2,5,Modellisti di calzature
CP_2021,6.5.4.2.2,6.5.4.2,5,Tagliatori di calzature
CP_2021,6.5.4.2.3,6.5.4.2,5,Confezionatori di calzature
CP_2021,6.5.4.2.4,6.5.4.2,5,"Calzolai, sellai e cuoiai"
CP_2021,6.5.4.3.1,6.5.4.3,5,Modellisti di pelletteria
CP_2021,6.5.4.3.2,6.5.4.3,5,Tagliatori di pelletteria
CP_2021,6.5.4.3.3,6.5.4.3,5,Confezionatori di pelletteria
CP_2021,6.5.4.3.4,6.5.4.3,5,Pellettieri
CP_2021,6.5.5.1.0,6.5.5.1,5,Macchinisti ed attrezzisti di scena
CP_2021,7.1.1.1.0,7.1.1.1,5,Conduttori di macchinari in miniere e cave
CP_2021,7.1.1.2.0,7.1.1.2,5,Conduttori di impianti per il primo trattamento di minerali e di pietre
CP_2021,7.1.1.3.1,7.1.1.3,5,Trivellatori di pozzi
CP_2021,7.1.1.3.2,7.1.1.3,5,Conduttori di sonde e perforatrici da prospezione
CP_2021,7.1.2.1.1,7.1.2.1,5,Operatori di altoforno
CP_2021,7.1.2.1.2,7.1.2.1,5,Operatori di colata
CP_2021,7.1.2.2.1,7.1.2.2,5,Operatori di forni di seconda fusione
CP_2021,7.1.2.2.2,7.1.2.2,5,Operatori di laminatoi
CP_2021,7.1.2.3.0,7.1.2.3,5,Operatori di impianti per il trattamento termico dei metalli
CP_2021,7.1.2.4.1,7.1.2.4,5,Conduttori di macchine per la trafila di metalli
CP_2021,7.1.2.4.2,7.1.2.4,5,Conduttori di macchine per l’estrusione e la profilatura di metalli
CP_2021,7.1.2.5.1,7.1.2.5,5,Operatori di impianti termici per la produzione di metalli non ferrosi
CP_2021,7.1.2.5.2,7.1.2.5,5,Operatori di impianti elettrochimici per la produzione di metalli non ferrosi
CP_2021,7.1.3.1.0,7.1.3.1,5,"Conduttori di impianti per dosare, miscelare ed impastare materiali per la produzione del vetro, della ceramica e dei laterizi"
CP_2021,7.1.3.2.1,7.1.3.2,5,Conduttori di forni per la produzione del vetro
CP_2021,7.1.3.2.2,7.1.3.2,5,Conduttori di impianti per la lavorazione del vetro
CP_2021,7.1.3.3.1,7.1.3.3,5,Conduttori di impianti per la formatura di articoli in ceramica e terracotta
CP_2021,7.1.3.3.2,7.1.3.3,5,Conduttori di forni per la produzione di articoli in ceramica e terracotta
CP_2021,7.1.3.4.1,7.1.3.4,5,Conduttori di impianti per la formatura di laterizi
CP_2021,7.1.3.4.2,7.1.3.4,5,Conduttori di forni per la produzione di laterizi
CP_2021,7.1.4.1.0,7.1.4.1,5,Conduttori di impianti per la fabbricazione in serie di pannelli in legno
CP_2021,7.1.4.2.0,7.1.4.2,5,Operatori di impianti per la preparazione della pasta di legno e di altri materiali per cartiera
CP_2021,7.1.4.3.0,7.1.4.3,5,Operatori di impianti per la fabbricazione della carta
CP_2021,7.1.5.1.1,7.1.5.1,5,Conduttori di impianti per la raffinazione del gas e dei prodotti petroliferi
CP_2021,7.1.5.1.2,7.1.5.1,5,Conduttori di impianti per la stazzatura di prodotti petroliferi
CP_2021,7.1.5.2.0,7.1.5.2,5,Operatori di macchinari e di impianti per la chimica di base e la chimica fine
CP_2021,7.1.5.3.1,7.1.5.3,5,Operatori di macchinari per la produzione di farmaci
CP_2021,7.1.5.3.2,7.1.5.3,5,Operatori di macchinari per la produzione di prodotti derivati dalla chimica (farmaci esclusi)
CP_2021,7.1.6.1.0,7.1.6.1,5,Conduttori di caldaie a vapore e di motori termici in impianti industriali
CP_2021,7.1.6.2.1,7.1.6.2,5,Operatori di impianti di recupero e riciclaggio dei rifiuti
CP_2021,7.1.6.2.2,7.1.6.2,5,"Operatori di impianti per la depurazione, la potabilizzazione e la distribuzione delle acque"
CP_2021,7.1.7.1.0,7.1.7.1,5,Operatori di catene di montaggio automatizzate
CP_2021,7.1.8.1.0,7.1.8.1,5,Conduttori di mulini e impastatrici
CP_2021,7.1.8.2.0,7.1.8.2,5,Conduttori di forni e di impianti per il trattamento termico dei minerali
